117.154.89.17 - - [19/Mar/2021:20:40:18 +0800] "GET /api/v1/study/data/?degree_id=1 HTTP/1.1" 200 112 "https://www.luffycity.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 11_2_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:17 +0800] "GET /api/v1/play/30912/?play_id=30912 HTTP/1.1" 200 435 "https://www.luffycity.com/play/30912" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:18 +0800] "OPTIONS /api/v1/comment/?section_id=30910&limit=10&offset=0 HTTP/1.1" 200 0 "https://www.luffycity.com/play/30910" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:18 +0800] "OPTIONS /api/v1/survey/section/30910/?sectionId=30910 HTTP/1.1" 200 0 "https://www.luffycity.com/play/30910" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:18 +0800] "GET /api/v1/survey/section/30910/?sectionId=30910 HTTP/1.1" 200 10 "https://www.luffycity.com/play/30910" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:18 +0800] "GET /api/v1/comment/?section_id=30910&limit=10&offset=0 HTTP/1.1" 200 1643 "https://www.luffycity.com/play/30910" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
112.94.212.136 - - [19/Mar/2021:20:41:28 +0800] "OPTIONS /api/v1/play/sections/?section_id=12004 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
112.94.212.136 - - [19/Mar/2021:20:41:28 +0800] "OPTIONS /api/v1/play/12004/?play_id=12004 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
112.94.212.136 - - [19/Mar/2021:20:41:28 +0800] "GET /api/v1/play/sections/?section_id=12004 HTTP/1.1" 200 7841 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
112.94.212.136 - - [19/Mar/2021:20:41:28 +0800] "GET /api/v1/play/12004/?play_id=12004 HTTP/1.1" 200 419 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
125.69.45.111 - - [19/Mar/2021:20:41:43 +0800] "OPTIONS /api/v1/play/sections/?section_id=30859 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
125.69.45.111 - - [19/Mar/2021:20:41:43 +0800] "OPTIONS /api/v1/play/30859/?play_id=30859 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
125.69.45.111 - - [19/Mar/2021:20:41:43 +0800] "GET /api/v1/play/sections/?section_id=30859 HTTP/1.1" 200 3331 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
125.69.45.111 - - [19/Mar/2021:20:41:44 +0800] "GET /api/v1/play/30859/?play_id=30859 HTTP/1.1" 200 399 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
119.86.150.177, 39.97.49.232 - - [19/Mar/2021:20:41:53 +0800] "GET /api/v1/auth/token/ HTTP/1.1" 200 399 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:53 +0800] "GET /api/v1/study/degrees/1/mentor/?degree_id=1 HTTP/1.1" 200 187 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:53 +0800] "GET /api/v1/study/data/ HTTP/1.1" 200 107 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
119.86.150.177 - - [19/Mar/2021:20:41:53 +0800] "GET /api/v1/study/degrees/1/?degree_id=1 HTTP/1.1" 200 1898 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
112.50.75.140, 39.97.49.232 - - [19/Mar/2021:20:42:02 +0800] "GET /api/v1/auth/token/ HTTP/1.1" 200 29 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4385.0 Safari/537.36" 
112.50.75.140, 39.97.49.232 - - [19/Mar/2021:20:42:02 +0800] "GET /api/v1/index/banner/ HTTP/1.1" 200 382 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4385.0 Safari/537.36" 
112.50.75.140, 39.97.49.232 - - [19/Mar/2021:20:42:02 +0800] "GET /api/v1/course/actual/?limit=3 HTTP/1.1" 200 2342 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4385.0 Safari/537.36" 
112.50.75.140 - - [19/Mar/2021:20:42:03 +0800] "OPTIONS /api/v1/result/enroll/?resultType=enroll&limit=2 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4385.0 Safari/537.36" 
222.20.78.134, 39.97.49.232 - - [19/Mar/2021:20:42:05 +0800] "GET /api/v1/result/ HTTP/1.1" 200 231 "-" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:42:06 +0800] "OPTIONS /api/v1/result/enroll/?resultType=enroll&limit=2 HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:42:08 +0800] "OPTIONS /api/v1/auth/wechat/ HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:42:09 +0800] "OPTIONS /api/v1/auth/password/login/?loginWay=password HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
222.20.78.134 - - [19/Mar/2021:20:42:10 +0800] "OPTIONS /api/v1/auth/token/ HTTP/1.1" 200 0 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.66 Safari/537.36" 
8.210.234.52 - - [19/Mar/2021:20:42:35 +0800] "GET /api/v1/study/degrees/ HTTP/1.1" 200 263 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
8.210.234.52 - - [19/Mar/2021:20:42:35 +0800] "GET /api/v1/study/data/ HTTP/1.1" 200 109 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
8.210.234.52 - - [19/Mar/2021:20:42:36 +0800] "GET /api/v1/study/data/?degree_id=1 HTTP/1.1" 200 115 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
219.149.213.173 - - [19/Mar/2021:20:42:43 +0800] "GET /api/v1/play/28666/?play_id=28666 HTTP/1.1" 200 429 "https://www.luffycity.com/play/28666" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
219.149.213.173 - - [19/Mar/2021:20:42:43 +0800] "GET /api/v1/comment/?section_id=28666&limit=10&offset=0 HTTP/1.1" 200 1362 "https://www.luffycity.com/play/28666" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
43.227.252.50 - - [19/Mar/2021:20:42:59 +0800] "GET /api/v1/comment/?section_id=31148&limit=10&offset=0 HTTP/1.1" 200 521 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
43.227.252.50 - - [19/Mar/2021:20:42:59 +0800] "GET /api/v1/play/31148/?play_id=31148 HTTP/1.1" 200 405 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/89.0.4389.90 Safari/537.36" 
58.62.166.166, 39.97.49.232 - - [19/Mar/2021:20:43:08 +0800] "GET /api/v1/result/ HTTP/1.1" 200 231 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166, 39.97.49.232 - - [19/Mar/2021:20:43:08 +0800] "GET /api/v1/course/actual/?limit=3 HTTP/1.1" 200 2342 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166, 39.97.49.232 - - [19/Mar/2021:20:43:08 +0800] "GET /api/v1/course/degree/ HTTP/1.1" 200 949 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166, 39.97.49.232 - - [19/Mar/2021:20:43:08 +0800] "GET /api/v1/course/home-free/?limit=3 HTTP/1.1" 200 865 "-" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166 - - [19/Mar/2021:20:43:09 +0800] "GET /api/v1/result/enroll/?resultType=enroll&limit=2 HTTP/1.1" 200 1878 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
39.86.144.94 - - [19/Mar/2021:20:43:16 +0800] "GET /api/v1/study/degrees/0/mentor/?degree_id=0 HTTP/1.1" 200 137 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" 
39.86.144.94 - - [19/Mar/2021:20:43:16 +0800] "GET /api/v1/study/degrees/ HTTP/1.1" 200 272 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" 
39.86.144.94 - - [19/Mar/2021:20:43:16 +0800] "GET /api/v1/study/data/?degree_id=1 HTTP/1.1" 200 116 "https://www.luffycity.com/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/87.0.4280.88 Safari/537.36" 
58.62.166.166 - - [19/Mar/2021:20:43:17 +0800] "OPTIONS /api/v1/study/data/ HTTP/1.1" 200 0 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166 - - [19/Mar/2021:20:43:17 +0800] "GET /api/v1/study/degrees/0/mentor/?degree_id=0 HTTP/1.1" 200 137 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166 - - [19/Mar/2021:20:43:17 +0800] "OPTIONS /api/v1/study/data/?degree_id=18 HTTP/1.1" 200 0 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
58.62.166.166 - - [19/Mar/2021:20:43:17 +0800] "GET /api/v1/study/degrees/18/mentor/?degree_id=18 HTTP/1.1" 200 238 "https://www.luffycity.com/study/degree" "Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36" 
